2024-07-29 00:08:58,815 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:09:01,694 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:09:04,228 DEBUG   SenderThread:15728 [sender.py:send():382] send: stats
2024-07-29 00:09:06,974 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:09:07,056 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:09:11,219 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-29 00:09:11,291 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: stop_status
2024-07-29 00:09:11,294 DEBUG   SenderThread:15728 [sender.py:send_request():409] send_request: stop_status
2024-07-29 00:09:12,542 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:09:17,582 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:09:22,625 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:09:26,225 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-29 00:09:26,328 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: stop_status
2024-07-29 00:09:26,330 DEBUG   SenderThread:15728 [sender.py:send_request():409] send_request: stop_status
2024-07-29 00:09:28,612 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:09:33,707 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:09:34,241 DEBUG   SenderThread:15728 [sender.py:send():382] send: stats
2024-07-29 00:09:38,586 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: log_artifact
2024-07-29 00:09:38,587 DEBUG   SenderThread:15728 [sender.py:send_request():409] send_request: log_artifact
2024-07-29 00:09:38,652 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: partial_history
2024-07-29 00:09:38,829 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\media\table\SQL Queries_1_c75f75418638dce5838b.table.json
2024-07-29 00:09:38,831 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\media\table
2024-07-29 00:09:38,972 INFO    SenderThread:15728 [sender.py:send_request_log_artifact():1470] logged artifact run-ftrgb2b4-SQLQueries - {'id': 'QXJ0aWZhY3Q6MTA1NTA1MDkwNg==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjMzNjk1NzI0Mg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTA1NTA0MzQ1NQ==', 'versionIndex': 0}}}
2024-07-29 00:09:38,972 DEBUG   SenderThread:15728 [sender.py:send():382] send: files
2024-07-29 00:09:38,976 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:09:38,976 INFO    SenderThread:15728 [sender.py:_save_file():1403] saving file media\table\SQL Queries_1_c75f75418638dce5838b.table.json with policy now
2024-07-29 00:09:38,976 DEBUG   SenderThread:15728 [sender.py:send():382] send: history
2024-07-29 00:09:38,976 DEBUG   SenderThread:15728 [sender.py:send_request():409] send_request: summary_record
2024-07-29 00:09:38,976 INFO    SenderThread:15728 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-07-29 00:09:39,247 INFO    wandb-upload_1:15728 [upload_job.py:push():131] Uploaded file C:\Users\MINI-K~1\AppData\Local\Temp\tmpr92jfyzwwandb\hzpfqiai-media/table/SQL Queries_1_c75f75418638dce5838b.table.json
2024-07-29 00:09:39,711 INFO    wandb-upload_1:15728 [upload_job.py:push():131] Uploaded file C:\Users\MINI-K~1\AppData\Local\Temp\tmpr92jfyzwwandb\zfqsk5gv-media/table/SQL Queries_1_c75f75418638dce5838b.table.json
2024-07-29 00:09:39,872 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\wandb-summary.json
2024-07-29 00:09:40,873 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:09:41,223 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-29 00:09:41,297 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: stop_status
2024-07-29 00:09:41,298 DEBUG   SenderThread:15728 [sender.py:send_request():409] send_request: stop_status
2024-07-29 00:09:41,414 INFO    wandb-upload_0:15728 [upload_job.py:push():89] Uploaded file C:\Users\mini-KRONOS\AppData\Local\wandb\wandb\artifacts\staging\tmp7k5l27ro
2024-07-29 00:09:44,591 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:09:49,048 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:09:50,309 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:09:55,355 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:09:56,231 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-29 00:09:56,308 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: stop_status
2024-07-29 00:09:56,310 DEBUG   SenderThread:15728 [sender.py:send_request():409] send_request: stop_status
2024-07-29 00:10:00,575 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:10:02,401 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:10:04,245 DEBUG   SenderThread:15728 [sender.py:send():382] send: stats
2024-07-29 00:10:06,275 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:10:11,232 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-29 00:10:11,301 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:10:11,324 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: stop_status
2024-07-29 00:10:11,326 DEBUG   SenderThread:15728 [sender.py:send_request():409] send_request: stop_status
2024-07-29 00:10:12,783 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:10:16,553 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:10:16,895 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:10:20,966 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:10:21,723 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:10:26,239 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-29 00:10:26,326 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: stop_status
2024-07-29 00:10:26,327 DEBUG   SenderThread:15728 [sender.py:send_request():409] send_request: stop_status
2024-07-29 00:10:27,475 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:10:32,495 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:10:34,252 DEBUG   SenderThread:15728 [sender.py:send():382] send: stats
2024-07-29 00:10:35,268 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:10:38,289 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:10:40,394 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:10:41,254 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-29 00:10:41,342 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: stop_status
2024-07-29 00:10:41,344 DEBUG   SenderThread:15728 [sender.py:send_request():409] send_request: stop_status
2024-07-29 00:10:43,843 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:10:48,876 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:10:53,920 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:10:56,259 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-29 00:10:56,359 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: stop_status
2024-07-29 00:10:56,360 DEBUG   SenderThread:15728 [sender.py:send_request():409] send_request: stop_status
2024-07-29 00:10:59,541 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:11:04,263 DEBUG   SenderThread:15728 [sender.py:send():382] send: stats
2024-07-29 00:11:04,892 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:11:07,261 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:11:09,939 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:11:11,271 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-29 00:11:11,374 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: stop_status
2024-07-29 00:11:11,374 DEBUG   SenderThread:15728 [sender.py:send_request():409] send_request: stop_status
